nPar,nB,nT,curTask,curDur,rpr,flw,curPreCueDur,curRpt,preTask,preDur,preRpt,prePreCueDur,flwOnLtc,flwOffLtc,flwAfterOff,valid
1,8,31,following,1.3,0.0,1.187924799999564,0.8,1.187924799999564,following,0.9,0.7997643000003336,1.4,0.3176822000000356,0.200096399999893,False,1
1,8,32,reproduction,1.2,1.3172683000002507,0.0,,1.3172683000002507,following,1.3,1.187924799999564,0.8,,,False,1
1,8,33,reproduction,1.1,0.8350411999999778,0.0,,0.8350411999999778,reproduction,1.2,1.3172683000002507,,,,False,1
1,8,34,reproduction,1.3,1.8817949999997836,0.0,,1.8817949999997836,reproduction,1.1,0.8350411999999778,,,,False,1
1,8,35,following,1.0,0.0,0.987907599999744,1.1,0.987907599999744,reproduction,1.3,1.8817949999997836,,0.2471284000002924,0.2353420999997979,False,1
1,8,36,following,0.9,0.0,0.9408779000000322,0.9,0.9408779000000322,following,1.0,0.987907599999744,1.1,0.2000793000001977,0.2353247000000919,False,1
1,8,37,following,0.9,0.0,0.8703043999998954,1.4,0.8703043999998954,following,0.9,0.9408779000000322,0.9,0.2823941000001468,0.2470765999996729,False,1
1,8,38,reproduction,1.4,1.834762999999839,0.0,,1.834762999999839,following,0.9,0.8703043999998954,1.4,,,False,1
1,8,39,following,1.4,0.0,1.1054650000000947,1.0,1.1054650000000947,reproduction,1.4,1.834762999999839,,0.282380799999828,-0.011720299999979,False,1
1,8,40,reproduction,1.3,1.4936850000003687,0.0,,1.4936850000003687,following,1.4,1.1054650000000947,1.0,,,False,1
1,8,41,following,1.2,0.0,1.164332800000011,1.0,1.164332800000011,reproduction,1.3,1.4936850000003687,,0.2706459000005452,0.235340300000189,False,1
1,8,42,reproduction,0.8,0.6939144999996643,0.0,,0.6939144999996643,following,1.2,1.164332800000011,1.0,,,False,1
1,8,43,reproduction,1.1,1.281975899999907,0.0,,1.281975899999907,reproduction,0.8,0.6939144999996643,,,,False,1
1,8,44,following,1.2,0.0,1.1290784000002532,1.0,1.1290784000002532,reproduction,1.1,1.281975899999907,,0.3176484999999047,0.2471012000000882,False,1
1,8,45,following,1.3,0.0,1.2819808999997804,1.4,1.2819808999997804,following,1.2,1.1290784000002532,1.0,0.270628399999623,0.2471074999994016,False,1
1,8,46,reproduction,1.4,1.8230015999997704,0.0,,1.8230015999997704,following,1.3,1.2819808999997804,1.4,,,False,1
1,8,47,reproduction,1.1,1.1761311999998725,0.0,,1.1761311999998725,reproduction,1.4,1.8230015999997704,,,,False,1
1,8,48,reproduction,0.8,0.8115211999993335,0.0,,0.8115211999993335,reproduction,1.1,1.1761311999998725,,,,False,1
1,8,49,following,1.0,0.0,0.952653199999986,0.9,0.952653199999986,reproduction,0.8,0.8115211999993335,,0.25887720000037,0.2118492999993577,False,1
1,8,50,following,0.9,0.0,0.9056207999992694,1.2,0.9056207999992694,following,1.0,0.952653199999986,0.9,0.1765330000007452,0.1765651999994588,False,1
1,8,51,reproduction,0.9,0.8703333000003113,0.0,,0.8703333000003113,following,0.9,0.9056207999992694,1.2,,,False,1
1,8,52,following,1.0,0.0,0.9056002999996052,0.8,0.9056002999996052,reproduction,0.9,0.8703333000003113,,0.2824057000011635,0.1883082999997896,False,1
1,8,53,reproduction,1.0,0.7527393000000302,0.0,,0.7527393000000302,following,1.0,0.9056002999996052,0.8,,,False,1
1,8,54,reproduction,1.1,1.4583916999999929,0.0,,1.4583916999999929,reproduction,1.0,0.7527393000000302,,,,False,1
1,8,55,reproduction,0.9,0.9056431999997584,0.0,,0.9056431999997584,reproduction,1.1,1.4583916999999929,,,,False,1
1,8,56,following,1.4,0.0,1.234924499999579,1.1,1.234924499999579,reproduction,0.9,0.9056431999997584,,0.2471048999996128,0.0824393999992025,False,1
1,9,1,following,1.0,0.0,1.0231972000001406,1.4,1.0231972000001406,,,,1.1,0.2824036999995769,0.3059001000001444,False,1
1,9,2,following,0.9,0.0,0.8467552000001888,1.4,0.8467552000001888,following,1.0,1.0231972000001406,1.4,0.2706626999997752,0.2118082000001777,False,1
1,9,3,following,1.4,0.0,1.281982099999368,1.3,1.281982099999368,following,0.9,0.8467552000001888,1.4,0.3529637999999977,0.2353576999989854,False,1
1,9,4,reproduction,1.3,1.2349437999992006,0.0,,1.2349437999992006,following,1.4,1.281982099999368,1.3,,,False,1
1,9,5,reproduction,1.3,1.340780999999879,0.0,,1.340780999999879,reproduction,1.3,1.2349437999992006,,,,False,1
1,9,6,following,1.1,0.0,0.9526639000005162,1.2,0.9526639000005162,reproduction,1.3,1.340780999999879,,0.3529347999988204,0.2000796999996055,False,1
1,9,7,following,1.2,0.0,1.0231978000001618,1.1,1.0231978000001618,following,1.1,0.9526639000005162,1.2,0.2823924999997871,0.1059473999998772,False,1
1,9,8,following,0.9,0.0,0.8115030999997543,1.0,0.8115030999997543,following,1.2,1.0231978000001618,1.1,0.3176742000000558,0.2235698999998021,False,1
1,9,9,following,0.9,0.0,0.8114915000005567,1.0,0.8114915000005567,following,0.9,0.8115030999997543,1.0,0.2941635999995924,0.2000567000009141,False,1
1,9,10,following,1.0,0.0,0.7997399999994741,1.1,0.7997399999994741,following,0.9,0.8114915000005567,1.0,0.2941656000002695,0.0942105999997693,False,1
1,9,11,reproduction,1.2,1.5289241999998922,0.0,,1.5289241999998922,following,1.0,0.7997399999994741,1.1,,,False,1
1,9,12,following,1.1,0.0,0.8938324000000648,1.2,0.8938324000000648,reproduction,1.2,1.5289241999998922,,0.44703649999974,0.2353190999997423,False,1
1,9,13,reproduction,1.0,0.882095500000105,0.0,,0.882095500000105,following,1.1,0.8938324000000648,1.2,,,False,1
1,9,14,following,1.3,0.0,1.1642909000001964,0.9,1.1642909000001964,reproduction,1.0,0.882095500000105,,0.4000198999997337,0.2588383000002068,False,1
1,9,15,reproduction,1.4,1.3878128000005745,0.0,,1.3878128000005745,following,1.3,1.1642909000001964,0.9,,,False,1
1,9,16,reproduction,1.4,1.5524892000003092,0.0,,1.5524892000003092,reproduction,1.4,1.3878128000005745,,,,False,1
1,9,17,following,0.9,0.0,0.91734279999946,1.1,0.91734279999946,reproduction,1.4,1.5524892000003092,,0.2235818999997718,0.2353292999991936,False,1
1,9,18,following,1.4,0.0,1.1525348999994094,0.8,1.1525348999994094,following,0.9,0.91734279999946,1.1,0.2353429999998297,-0.0116739000004599,False,1
1,9,19,following,0.9,0.0,0.8821003000002747,0.8,0.8821003000002747,following,1.4,1.1525348999994094,0.8,0.2941559000000779,0.2706615000006422,False,1
1,9,20,following,1.1,0.0,1.0467254000004689,0.8,1.0467254000004689,following,0.9,0.8821003000002747,0.8,0.3059244999990369,0.2471027999995385,False,1
1,9,21,reproduction,1.1,1.164315600000009,0.0,,1.164315600000009,following,1.1,1.0467254000004689,0.8,,,False,1
1,9,22,reproduction,1.2,1.411379900000611,0.0,,1.411379900000611,reproduction,1.1,1.164315600000009,,,,False,1
1,9,23,following,1.1,0.0,1.081984200000079,0.9,1.081984200000079,reproduction,1.2,1.411379900000611,,0.2353671999999278,0.2118000000000393,False,1
1,9,24,following,1.2,0.0,1.1878954000003432,1.0,1.1878954000003432,following,1.1,1.081984200000079,0.9,0.2118472999995901,0.200090400001045,False,1
1,9,25,following,1.4,0.0,1.2937052000006588,1.4,1.2937052000006588,following,1.2,1.1878954000003432,1.0,0.3647206000000551,0.2588642000005166,False,1
1,9,26,following,0.9,0.0,0.9879737999999634,1.3,0.9879737999999634,following,1.4,1.2937052000006588,1.4,0.2588757999992594,0.3412685999992391,False,1
1,9,27,following,0.8,0.0,0.8467866999999387,0.9,0.8467866999999387,following,0.9,0.9879737999999634,1.3,0.2118175999989944,0.2588671999988037,False,1
1,9,28,reproduction,1.4,1.4584092000004605,0.0,,1.4584092000004605,following,0.8,0.8467866999999387,0.9,,,False,1
1,9,29,reproduction,1.0,0.9291523000001688,0.0,,0.9291523000001688,reproduction,1.4,1.4584092000004605,,,,False,1
1,9,30,reproduction,1.2,1.5642453000000387,0.0,,1.5642453000000387,reproduction,1.0,0.9291523000001688,,,,False,1
1,9,31,reproduction,1.0,0.7879887000008239,0.0,,0.7879887000008239,reproduction,1.2,1.5642453000000387,,,,False,1
1,9,32,following,1.3,0.0,1.0702460000002247,1.4,1.0702460000002247,reproduction,1.0,0.7879887000008239,,0.2471011999991788,0.0118599999991602,False,1
1,9,33,reproduction,0.9,0.8233141000000614,0.0,,0.8233141000000614,following,1.3,1.0702460000002247,1.4,,,False,1
1,9,34,reproduction,0.8,0.7527203999998164,0.0,,0.7527203999998164,reproduction,0.9,0.8233141000000614,,,,False,1
1,9,35,following,0.9,0.0,0.870321000000331,1.2,0.870321000000331,reproduction,0.8,0.7527203999998164,,0.2706406000002062,0.2353533000014067,False,1
1,9,36,reproduction,0.9,1.0232309000002715,0.0,,1.0232309000002715,following,0.9,0.870321000000331,1.2,,,False,1
1,9,37,reproduction,0.9,1.2467178000006245,0.0,,1.2467178000006245,reproduction,0.9,1.0232309000002715,,,,False,1
1,9,38,reproduction,1.1,1.4113492999995287,0.0,,1.4113492999995287,reproduction,0.9,1.2467178000006245,,,,False,1
1,9,39,following,1.1,0.0,1.1290611000003992,1.3,1.1290611000003992,reproduction,1.1,1.4113492999995287,,0.2471155999992333,0.2706257999993795,False,1
1,9,40,reproduction,1.3,1.5054399999999075,0.0,,1.5054399999999075,following,1.1,1.1290611000003992,1.3,,,False,1
1,9,41,following,1.3,0.0,1.023172900000645,1.0,1.023172900000645,reproduction,1.3,1.5054399999999075,,0.2706285999988722,-0.0116803000005347,False,1
1,9,42,reproduction,0.9,0.9291447999994488,0.0,,0.9291447999994488,following,1.3,1.023172900000645,1.0,,,False,1
1,9,43,following,0.9,0.0,0.8703008000002228,0.9,0.8703008000002228,reproduction,0.9,0.9291447999994488,,0.2941455000000132,0.2588554000012664,False,1
1,9,44,reproduction,1.4,1.5995030999993105,0.0,,1.5995030999993105,following,0.9,0.8703008000002228,0.9,,,False,1
1,9,45,following,1.4,0.0,1.3995716999997967,1.3,1.3995716999997967,reproduction,1.4,1.5995030999993105,,0.2471012999999402,0.2471069999996871,False,1
1,9,46,reproduction,0.8,0.8350410000002739,0.0,,0.8350410000002739,following,1.4,1.3995716999997967,1.3,,,False,1
1,9,47,reproduction,1.3,1.5642283999995923,0.0,,1.5642283999995923,reproduction,0.8,0.8350410000002739,,,,False,1
1,9,48,following,1.2,0.0,1.21139470000071,1.1,1.21139470000071,reproduction,1.3,1.5642283999995923,,0.2235910999988846,0.2353468999995129,False,1
1,9,49,reproduction,1.1,1.0467390000003434,0.0,,1.0467390000003434,following,1.2,1.21139470000071,1.1,,,False,1
1,9,50,following,1.3,0.0,1.2584174999992683,0.8,1.2584174999992683,reproduction,1.1,1.0467390000003434,,0.2588822000011532,0.2117958999992879,False,1
1,9,51,reproduction,1.0,1.340815499999735,0.0,,1.340815499999735,following,1.3,1.2584174999992683,0.8,,,False,1
1,9,52,reproduction,0.8,1.0232261999999537,0.0,,1.0232261999999537,reproduction,1.0,1.340815499999735,,,,False,1
1,9,53,reproduction,0.8,1.0467592000004515,0.0,,1.0467592000004515,reproduction,0.8,1.0232261999999537,,,,False,1
1,9,54,following,1.2,0.0,1.1761069000003772,1.2,1.1761069000003772,reproduction,0.8,1.0467592000004515,,0.2706478999989485,0.2471160000000054,False,1
1,9,55,reproduction,1.2,1.681800199999998,0.0,,1.681800199999998,following,1.2,1.1761069000003772,1.2,,,False,1
1,9,56,reproduction,1.1,1.658372800000507,0.0,,1.658372800000507,reproduction,1.2,1.681800199999998,,,,False,1
1,10,1,reproduction,1.3,1.2584393999995882,0.0,,1.2584393999995882,,,,,,,False,1
1,10,2,reproduction,0.8,0.8938656999998784,0.0,,0.8938656999998784,reproduction,1.3,1.2584393999995882,,,,False,1
1,10,3,reproduction,0.8,0.78802209999958,0.0,,0.78802209999958,reproduction,0.8,0.8938656999998784,,,,False,1
1,10,4,following,0.9,0.0,0.8821029000000635,1.1,0.8821029000000635,reproduction,0.8,0.78802209999958,,0.2823931000002631,0.2589226000000053,False,1
1,10,5,following,1.4,0.0,1.1525541999999405,1.0,1.1525541999999405,following,0.9,0.8821029000000635,1.1,0.2353489000006448,-0.0116915999997218,False,1
1,10,6,reproduction,0.9,0.8233163999993849,0.0,,0.8233163999993849,following,1.4,1.1525541999999405,1.0,,,False,1
1,10,7,reproduction,1.1,1.1408265000000029,0.0,,1.1408265000000029,reproduction,0.9,0.8233163999993849,,,,False,1
1,10,8,reproduction,1.0,0.8468384000007063,0.0,,0.8468384000007063,reproduction,1.1,1.1408265000000029,,,,False,1
1,10,9,reproduction,0.9,0.8820579000002908,0.0,,0.8820579000002908,reproduction,1.0,0.8468384000007063,,,,False,1
1,10,10,following,1.1,0.0,1.093797700000323,0.9,1.093797700000323,reproduction,0.9,0.8820579000002908,,0.2471001000003525,0.2353001000001313,False,1
1,10,11,reproduction,1.1,1.3525260999995226,0.0,,1.3525260999995226,following,1.1,1.093797700000323,0.9,,,False,1
1,10,12,reproduction,1.2,1.3055023999995683,0.0,,1.3055023999995683,reproduction,1.1,1.3525260999995226,,,,False,1
1,10,13,reproduction,1.4,1.4584115000006932,0.0,,1.4584115000006932,reproduction,1.2,1.3055023999995683,,,,False,1
1,10,14,reproduction,1.3,1.634809199999836,0.0,,1.634809199999836,reproduction,1.4,1.4584115000006932,,,,False,1
1,10,15,following,1.4,0.0,1.3760757999998532,0.8,1.3760757999998532,reproduction,1.3,1.634809199999836,,0.2823990000006233,0.2588940000005095,False,1
1,10,16,reproduction,1.2,1.376054600000316,0.0,,1.376054600000316,following,1.4,1.3760757999998532,0.8,,,False,1
1,10,17,following,0.9,0.0,0.9173555999996096,1.3,0.9173555999996096,reproduction,1.2,1.376054600000316,,0.223592400000598,0.2353297999998176,False,1
1,10,18,following,1.0,0.0,0.8232656000000134,0.8,0.8232656000000134,following,0.9,0.9173555999996096,1.3,0.1647642999996605,-0.011654300000373,False,1
1,10,19,reproduction,1.0,0.8350743999999395,0.0,,0.8350743999999395,following,1.0,0.8232656000000134,0.8,,,False,1
1,10,20,following,1.0,0.0,0.9879092000001036,1.4,0.9879092000001036,reproduction,1.0,0.8350743999999395,,0.2706365000003643,0.2588414000001648,False,1
1,10,21,reproduction,1.4,1.576026499999898,0.0,,1.576026499999898,following,1.0,0.9879092000001036,1.4,,,False,1
1,10,22,reproduction,1.0,1.082021299999724,0.0,,1.082021299999724,reproduction,1.4,1.576026499999898,,,,False,1
1,10,23,reproduction,1.3,1.2937519000006432,0.0,,1.2937519000006432,reproduction,1.0,1.082021299999724,,,,False,1
1,10,24,following,1.3,0.0,1.3054756000001362,1.4,1.3054756000001362,reproduction,1.3,1.2937519000006432,,0.2706408000003648,0.2706131000004461,False,1
1,10,25,following,1.4,0.0,1.2231481999997411,1.3,1.2231481999997411,following,1.3,1.3054756000001362,1.4,0.3176830000002155,0.1412712999999712,False,1
1,10,26,following,1.3,0.0,1.1525793000000704,1.2,1.1525793000000704,following,1.4,1.2231481999997411,1.3,0.4234974000000875,0.2706058000003395,False,1
1,10,27,reproduction,1.0,1.0114573999999266,0.0,,1.0114573999999266,following,1.3,1.1525793000000704,1.2,,,False,1
1,10,28,following,1.0,0.0,0.9526460000006408,1.0,0.9526460000006408,reproduction,1.0,1.0114573999999266,,0.3294376999992892,0.2823859000000084,False,1
1,10,29,reproduction,1.4,1.4348716999993485,0.0,,1.4348716999993485,following,1.0,0.9526460000006408,1.0,,,False,1
1,10,30,following,1.1,0.0,0.9761159000008774,0.9,0.9761159000008774,reproduction,1.4,1.4348716999993485,,0.2353809999995064,0.1059680000007574,False,1
1,10,31,following,1.1,0.0,0.9761859999998704,0.9,0.9761859999998704,following,1.1,0.9761159000008774,0.9,0.3529527000000598,0.2235769999997501,False,1
1,10,32,following,0.9,0.0,0.8232772000001205,0.8,0.8232772000001205,following,1.1,0.9761859999998704,0.9,0.3176600999995571,0.2353459000005386,False,1
1,10,33,reproduction,1.2,0.3527130000002216,0.0,,0.3527130000002216,following,0.9,0.8232772000001205,0.8,,,False,1
1,10,34,reproduction,0.8,0.8350459000002957,0.0,,0.8350459000002957,reproduction,1.2,0.3527130000002216,,,,False,1
1,10,35,reproduction,1.4,1.3878199999999197,0.0,,1.3878199999999197,reproduction,0.8,0.8350459000002957,,,,False,1
1,10,36,reproduction,1.1,1.8347217000000455,0.0,,1.8347217000000455,reproduction,1.4,1.3878199999999197,,,,False,1
1,10,37,following,1.2,0.0,1.1996284999995623,0.8,1.1996284999995623,reproduction,1.1,1.8347217000000455,,0.2471260000002075,0.2470902999993995,False,1
1,10,38,reproduction,1.3,1.576004099999409,0.0,,1.576004099999409,following,1.2,1.1996284999995623,0.8,,,False,1
1,10,39,reproduction,1.1,1.1298269000008077,0.0,,1.1298269000008077,reproduction,1.3,1.576004099999409,,,,False,1
1,10,40,following,1.4,0.0,1.046672999999828,1.4,1.046672999999828,reproduction,1.1,1.1298269000008077,,0.3412134000000151,-0.0116878000008,False,1
1,10,41,reproduction,0.9,0.8821124000005511,0.0,,0.8821124000005511,following,1.4,1.046672999999828,1.4,,,False,1
1,10,42,reproduction,0.9,0.9644265999995696,0.0,,0.9644265999995696,reproduction,0.9,0.8821124000005511,,,,False,1
1,10,43,reproduction,1.2,1.3055392000005668,0.0,,1.3055392000005668,reproduction,0.9,0.9644265999995696,,,,False,1
1,10,44,following,1.3,0.0,1.1878772000000026,1.2,1.1878772000000026,reproduction,1.2,1.3055392000005668,,0.3294456000003265,0.2118175000005067,False,1
1,10,45,following,1.1,0.0,1.0702367000003503,1.0,1.0702367000003503,following,1.3,1.1878772000000026,1.2,0.2588786999995136,0.2235770000006596,False,1
1,10,46,following,1.0,0.0,1.011464899999737,1.3,1.011464899999737,following,1.1,1.0702367000003503,1.0,0.2706167000005735,0.2823805999996693,False,1
1,10,47,following,0.9,0.0,0.9409272000002602,0.9,0.9409272000002602,following,1.0,1.011464899999737,1.3,0.2353607999993983,0.2706405999997514,False,1
1,10,48,following,1.1,0.0,1.152561699999751,1.1,1.152561699999751,following,0.9,0.9409272000002602,0.9,0.1765306000006603,0.2235417000001689,False,1
1,10,49,reproduction,0.8,1.3407869000002393,0.0,,1.3407869000002393,following,1.1,1.152561699999751,1.1,,,False,1
1,10,50,following,1.1,0.0,1.0584888000003048,1.3,1.0584888000003048,reproduction,0.8,1.3407869000002393,,0.3059036000004198,0.2588525999999547,False,1
1,10,51,following,1.4,0.0,1.3642841999999291,1.4,1.3642841999999291,following,1.1,1.0584888000003048,1.3,0.2824034999994183,0.2470915999992939,False,1
1,10,52,following,0.8,0.0,0.893833000000086,1.2,0.893833000000086,following,1.4,1.3642841999999291,1.4,0.1882881999999881,0.2823570999998992,False,1
1,10,53,following,1.3,0.0,1.281936599999426,1.1,1.281936599999426,following,0.8,0.893833000000086,1.2,0.2588922000004459,0.2353109999994558,False,1
1,10,54,following,1.4,0.0,1.2937487999997757,1.1,1.2937487999997757,following,1.3,1.281936599999426,1.1,0.2471052999999301,0.1412818999997398,False,1
1,10,55,following,1.3,0.0,1.293706899999961,1.0,1.293706899999961,following,1.4,1.2937487999997757,1.1,0.2588866000005509,0.2470920000005207,False,1
1,10,56,following,0.9,0.0,0.8232690999993793,1.2,0.8232690999993793,following,1.3,1.293706899999961,1.0,0.329427300000134,0.2470937999996749,False,1
5,1,1,reproduction,1.1,0.8350867000008293,0.0,,0.8350867000008293,,,,,,,False,1
5,1,2,reproduction,1.3,0.9526060999996844,0.0,,0.9526060999996844,reproduction,1.1,0.8350867000008293,,,,False,1
5,1,3,reproduction,1.2,1.1055774999995265,0.0,,1.1055774999995265,reproduction,1.3,0.9526060999996844,,,,False,1
5,1,4,reproduction,1.1,0.9408904999991136,0.0,,0.9408904999991136,reproduction,1.2,1.1055774999995265,,,,False,1
5,1,5,following,1.4,0.0,1.3760144999996555,1.0,1.3760144999996555,reproduction,1.1,0.9408904999991136,,0.2706478000000061,0.2470977999992101,False,1
5,1,6,reproduction,0.9,0.5292334999994637,0.0,,0.5292334999994637,following,1.4,1.3760144999996555,1.0,,,False,1
5,1,7,following,1.0,0.0,1.0114189000005354,1.1,1.0114189000005354,reproduction,0.9,0.5292334999994637,,0.2118278999997187,0.2235441000002538,False,1
5,1,8,following,1.0,0.0,1.0114462000001367,1.2,1.0114462000001367,following,1.0,1.0114189000005354,1.1,0.2471229000002495,0.2588548000003356,False,1
5,1,9,reproduction,1.4,0.9173515000002226,0.0,,0.9173515000002226,following,1.0,1.0114462000001367,1.2,,,False,1
5,1,10,reproduction,1.4,0.84675900000002,0.0,,0.84675900000002,reproduction,1.4,0.9173515000002226,,,,False,1
5,1,11,reproduction,1.0,0.7997677000003023,0.0,,0.7997677000003023,reproduction,1.4,0.84675900000002,,,,False,1
5,1,12,reproduction,1.4,0.6468892000002597,0.0,,0.6468892000002597,reproduction,1.0,0.7997677000003023,,,,False,1
5,1,13,following,0.9,0.0,0.7879780999992363,1.1,0.7879780999992363,reproduction,1.4,0.6468892000002597,,0.4117853000007017,0.2941691999994873,False,1
5,1,14,reproduction,0.9,0.8350518999995984,0.0,,0.8350518999995984,following,0.9,0.7879780999992363,1.1,,,False,1
5,1,15,following,1.2,0.0,1.0349538000000391,0.9,1.0349538000000391,reproduction,0.9,0.8350518999995984,,0.1530054999993808,-0.0116336999999475,False,1
5,1,16,reproduction,0.8,0.7997757000002821,0.0,,0.7997757000002821,following,1.2,1.0349538000000391,0.9,,,False,1
5,1,17,following,1.1,0.0,1.2113838999994186,1.2,1.2113838999994186,reproduction,0.8,0.7997757000002821,,0.0589234999997643,0.1648130999992645,False,1
5,1,18,following,0.8,0.0,0.8350112999996782,1.2,0.8350112999996782,following,1.1,1.2113838999994186,1.2,0.2353753999996115,0.2706199999993259,False,1
5,1,19,reproduction,1.4,1.1291582000003473,0.0,,1.1291582000003473,following,0.8,0.8350112999996782,1.2,,,False,1
5,1,20,reproduction,0.9,0.5292388000007122,0.0,,0.5292388000007122,reproduction,1.4,1.1291582000003473,,,,False,1
5,1,21,following,0.8,0.0,0.7174236000000747,0.8,0.7174236000000747,reproduction,0.9,0.5292388000007122,,0.3411952999995264,0.2588752000001477,False,1
5,1,22,following,0.9,0.0,0.8467913000004046,1.3,0.8467913000004046,following,0.8,0.7174236000000747,0.8,0.2941561999996338,0.2353478000004543,False,1
5,1,23,following,1.2,0.0,1.2230919000003269,1.1,1.2230919000003269,following,0.9,0.8467913000004046,1.3,0.211876299999858,0.2353194999996049,False,1
5,1,24,following,1.0,0.0,0.9055872999997518,1.4,0.9055872999997518,following,1.2,1.2230919000003269,1.1,0.3529628000005687,0.2588588999997228,False,1
5,1,25,reproduction,0.8,0.6822273999996469,0.0,,0.6822273999996469,following,1.0,0.9055872999997518,1.4,,,False,1
5,1,26,reproduction,1.0,0.4704563999994207,0.0,,0.4704563999994207,reproduction,0.8,0.6822273999996469,,,,False,1
5,1,27,following,1.4,0.0,1.5171474999997372,0.9,1.5171474999997372,reproduction,1.0,0.4704563999994207,,0.0942094000001816,0.2118067000001247,False,1
5,1,28,reproduction,1.3,1.1760939999994662,0.0,,1.1760939999994662,following,1.4,1.5171474999997372,0.9,,,False,1
5,1,29,reproduction,1.2,1.24672929999997,0.0,,1.24672929999997,reproduction,1.3,1.1760939999994662,,,,False,1
5,1,30,reproduction,1.2,1.5054710999993404,0.0,,1.5054710999993404,reproduction,1.2,1.24672929999997,,,,False,1
5,1,31,following,1.0,0.0,1.0937574999998103,1.2,1.0937574999998103,reproduction,1.2,1.5054710999993404,,0.2000557000001208,0.2941450999996959,False,1
5,1,32,reproduction,0.8,0.4939670000003389,0.0,,0.4939670000003389,following,1.0,1.0937574999998103,1.2,,,False,1
5,1,33,reproduction,0.8,0.7644712999999683,0.0,,0.7644712999999683,reproduction,0.8,0.4939670000003389,,,,False,1
5,1,34,reproduction,1.1,0.6821079000001191,0.0,,0.6821079000001191,reproduction,0.8,0.7644712999999683,,,,False,1
5,1,35,reproduction,1.3,1.2467656999997416,0.0,,1.2467656999997416,reproduction,1.1,0.6821079000001191,,,,False,1
5,1,36,following,1.2,0.0,0.7056456999998773,1.0,0.7056456999998773,reproduction,1.3,1.2467656999997416,,0.8939513000004808,0.3999919999996564,False,1
5,1,37,following,1.0,0.0,0.987856699999611,1.4,0.987856699999611,following,1.2,0.7056456999998773,1.0,0.0001388999999107,-0.0117055000000618,False,1
5,1,38,reproduction,1.0,1.3995598999999856,0.0,,1.3995598999999856,following,1.0,0.987856699999611,1.4,,,False,1
5,1,39,following,1.3,0.0,1.3760355000003983,1.3,1.3760355000003983,reproduction,1.0,1.3995598999999856,,0.117703299999448,0.1882709000001341,False,1
5,1,40,following,0.8,0.0,0.8114764000001742,0.8,0.8114764000001742,following,1.3,1.3760355000003983,1.3,0.223619299999882,0.235375400000521,False,1
5,1,41,following,0.9,0.0,0.9526175000000876,0.9,0.9526175000000876,following,0.8,0.8114764000001742,0.8,0.2000683000005665,0.2470814000007521,False,1
5,1,42,following,1.3,0.0,1.340752799999791,0.9,1.340752799999791,following,0.9,0.9526175000000876,0.9,0.2000801000003775,0.2353468000001157,False,1
5,1,43,reproduction,1.0,0.6821450999996159,0.0,,0.6821450999996159,following,1.3,1.340752799999791,0.9,,,False,1
5,1,44,following,1.1,0.0,0.987879499999508,0.8,0.987879499999508,reproduction,1.0,0.6821450999996159,,0.3294787000004362,0.211827600000106,False,1
5,1,45,following,1.0,0.0,0.9408805000002758,1.4,0.9408805000002758,following,1.1,0.987879499999508,0.8,0.3294175000000905,0.2706162000004042,False,1
5,1,46,reproduction,1.2,1.199602099999538,0.0,,1.199602099999538,following,1.0,0.9408805000002758,1.4,,,False,1
5,1,47,following,1.3,0.0,1.3760324000004402,1.3,1.3760324000004402,reproduction,1.2,1.199602099999538,,0.1530051999998249,0.2235506000006353,False,1
5,1,48,reproduction,1.3,0.7174016999997548,0.0,,0.7174016999997548,following,1.3,1.3760324000004402,1.3,,,False,1
5,1,49,following,1.3,0.0,1.2230834000001778,0.8,1.2230834000001778,reproduction,1.3,0.7174016999997548,,0.517658400000073,0.4352548999995633,False,1
5,1,50,following,1.4,0.0,1.2113319999998566,1.0,1.2113319999998566,following,1.3,1.2230834000001778,0.8,0.1765118000002985,-0.0116928999996162,False,1
5,1,51,following,1.1,0.0,1.0584146999999575,1.1,1.0584146999999575,following,1.4,1.2113319999998566,1.0,0.2935004000000845,0.2470948000000135,False,1
5,1,52,following,0.8,0.0,0.917327000000114,1.3,0.917327000000114,following,1.1,1.0584146999999575,1.1,0.1412762999998449,0.2588605999999345,False,1
5,1,53,reproduction,1.1,0.7057021000000532,0.0,,0.7057021000000532,following,0.8,0.917327000000114,1.3,,,False,1
5,1,54,following,1.1,0.0,1.08197889999974,1.4,1.08197889999974,reproduction,1.1,0.7057021000000532,,0.0707185999999637,0.0471402999992278,False,1
5,1,55,following,1.2,0.0,1.0936962000005224,1.0,1.0936962000005224,following,1.1,1.08197889999974,1.4,0.0942245999995066,-0.0117192999996404,False,1
5,1,56,reproduction,0.9,0.8468322999997326,0.0,,0.8468322999997326,following,1.2,1.0936962000005224,1.0,,,False,1
5,2,1,reproduction,1.1,1.199643500000093,0.0,,1.199643500000093,,,,,,,False,1
5,2,2,following,1.0,0.0,1.129030000000057,0.8,1.129030000000057,reproduction,1.1,1.199643500000093,,0.200079100000039,0.3294243999998798,False,1
5,2,3,reproduction,1.3,0.9879346999996416,0.0,,0.9879346999996416,following,1.0,1.129030000000057,0.8,,,False,1
5,2,4,reproduction,1.4,1.3408473999998023,0.0,,1.3408473999998023,reproduction,1.3,0.9879346999996416,,,,False,1
5,2,5,reproduction,0.8,0.9996635999996216,0.0,,0.9996635999996216,reproduction,1.4,1.3408473999998023,,,,False,1
