duration,cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,fixation.started,fixation.stopped,stimulus_grating.started,stimulus_grating.stopped,cue_word.started,cue_word.stopped,reproduced_grating.started,orientation,rpr_onset,rpr_duration,cue2rep_rt,follow_stimuli,follow_key_onset,follow_production,feedback.started,feedback.stopped,iti.started,iti.stopped,BlockInfo.started,BlockInfo.stopped,follow_grating.started,follow_grating.stopped,Goodbye.started,goodbye_text.started,goodbye_key.started,Goodbye.stopped,goodbye_key.keys,goodbye_key.rt,goodbye_key.duration,participant,gender (M/F),age,date,expName,psychopyVersion,frameRate,expStart,
1,reproduction,0,10,10,16,127.91314580000108,,127.91314580000108,128.41885710000133,128.90106500000002,129.90074819999973,130.3947203000007,130.90046299999995,131.5591088000001,87,131.53570620000028,0.9644167999995261,1.6465688999996928,1.2999999999999998,0,0,132.50033460000122,133.49976910000078,133.49977920000129,134.499488200001,134.4994987000009,134.49955440000122,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.8,reproduction,0,11,11,14,134.51114150000103,,134.51114150000103,135.0168723000006,135.49907840000014,136.29883620000146,136.7928021000007,137.29852840000058,137.95716170000014,21,137.9337660000001,0.799788800000897,1.6465575999991415,1.4,0,0,138.73390420000032,139.7332008000012,139.73321080000096,140.73289680000016,140.7329067999999,140.73296200000004,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.3,following,0,12,12,26,140.7445712000008,,140.7445712000008,141.25027790000058,141.73251170000003,143.03798860000097,143.53193370000008,144.03766739999992,,100,0,0,0,1.4,144.76700960000016,1.6464880000003177,146.41363760000058,147.41324069999973,147.41325080000024,148.41293829999995,148.41294910000033,148.41300310000042,145.0256184000009,146.42517670000052,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.8,following,0,13,13,21,148.42459670000062,,148.42459670000062,148.93031560000054,149.41251050000028,150.2123010000014,150.70624800000041,151.21199780000097,,128,0,0,0,1.4,152.09421140000086,1.4936133999999583,153.58796880000045,154.58755900000142,154.58756920000087,155.587221400001,155.58723199999986,155.58728730000075,152.1999219999998,153.59949380000035,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.8,reproduction,0,14,14,0,155.5989126000004,,155.5989126000004,156.10462410000036,156.5868358000007,157.38658150000083,157.88058509999973,158.38627040000029,159.09194220000063,46,159.06855420000102,0.6586623999992298,1.6935966000000917,1.2999999999999998,0,0,159.7276049000011,160.72686390000126,160.72687440000118,161.72653119999995,161.72654120000152,161.7265963000009,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.9,following,0,15,15,22,161.73820810000143,,161.73820810000143,162.2439462000002,162.726158200001,163.63175700000102,164.1257366000009,164.63147410000056,,63,0,0,0,1.1,165.23142449999978,1.4818516000013915,166.7134160000005,167.71299809999982,167.71300880000126,168.7126930000013,168.71270390000063,168.7127580000015,165.61942090000048,166.72495270000036,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.3,following,0,16,16,12,168.72437030000037,,168.72437030000037,169.23008310000114,169.7122804999999,171.0177693000005,171.51175810000132,172.01748770000086,,175,0,0,0,0.9,176.15754220000053,0.7880009000000427,176.94580400000086,177.94517610000003,177.94518640000024,178.94489500000054,178.94490469999982,178.94496059999983,173.00540999999976,173.91108239999994,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.8,following,0,17,17,7,178.95655890000126,,178.95655890000126,179.46228070000143,179.9444970000004,180.7442630000005,181.23820390000037,181.74395630000072,,6,0,0,0,1.2,183.22600630000125,0.9292556000000332,184.15557200000148,185.15479640000012,185.1548066000014,186.15449030000127,186.15450050000072,186.15455530000145,182.73190630000136,183.93154120000145,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.9,following,0,18,18,36,186.16616280000017,,186.16616280000017,186.6718896000002,187.15409750000072,188.0597028000011,188.5536776000008,189.05940530000044,,42,0,0,0,0.8,190.12982040000134,0.9761775999995734,191.1062361000004,192.1056335000012,192.1056432000005,193.10532779999994,193.10533840000062,193.10539290000088,190.04734070000086,190.84708769999997,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.9,reproduction,0,19,19,15,193.11699039999985,,193.11699039999985,193.62271260000125,194.10492090000116,195.0105424000012,195.50451780000003,196.01023440000063,196.7629549000012,84,196.7395559000015,1.2114522999982,1.7406318000012106,1.4,0,0,197.95136790000106,198.95063570000093,198.95064559999992,199.9503218000009,199.95033180000064,199.9503865000006,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,following,0,20,20,9,199.9619859000013,,199.9619859000013,200.4676911000006,200.9499336000008,201.94960900000115,202.4436127000008,202.94930139999997,,28,0,0,0,0.9,203.58455800000047,1.2466215000004013,204.83133180000004,205.83090730000004,205.83091729999978,206.83063690000017,206.83064710000144,206.83070039999984,203.93726919999972,204.84287030000087,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.4,following,0,21,21,13,206.84225049999986,,206.84225049999986,207.3480027000005,207.83020600000054,209.22977140000148,209.7237593000009,210.22947680000107,,16,0,0,0,0.8,210.7941480999998,1.223170300001584,212.01755109999976,213.01699130000088,213.01700150000033,214.0166745000006,214.0166844000014,214.0167394,211.2174133999997,212.01718270000129,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.4,reproduction,0,22,22,20,214.02833550000105,,214.02833550000105,214.53405270000076,215.01627720000033,216.41584280000097,216.90980070000114,217.4155499999997,219.19147340000018,106,219.16810550000082,1.0114797000005638,2.763875000000553,0.9,0,0,220.17993800000113,221.17923410000003,221.17924420000054,222.17893110000114,222.17894110000088,222.1789958999998,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.9,reproduction,0,23,23,29,222.19057020000037,,222.19057020000037,222.69633179999983,223.17851070000142,224.08410300000105,224.57809720000114,225.08383099999992,225.9776827000005,84,225.95427530000052,0.7644916000008379,1.8818004999993718,1.1,0,0,226.7191096000006,227.71842430000106,227.7184345000005,228.7181156000006,228.7181255000014,228.71818040000107,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.2,following,0,24,24,25,228.7297780000008,,228.7297780000008,229.23549360000106,229.7177069999998,230.9173604000007,231.41132459999972,231.9170479000004,,151,0,0,0,0.8,232.97568850000062,0.787987300000168,233.76393160000043,234.76336390000142,234.763373400001,235.76306640000075,235.76307760000054,235.76313370000025,232.90500890000112,233.70475380000062,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.3,following,0,25,25,40,235.77471909999986,,235.77471909999986,236.28045590000147,236.76264280000032,238.0681353,238.56211110000004,239.06783050000013,,90,0,0,0,0.8,240.13825050000014,0.7055832000005466,240.84397770000032,241.8435771000004,241.84358659999998,242.84326430000147,242.84327440000015,242.84332920000088,240.05575300000055,240.85552500000085,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,reproduction,0,26,26,30,242.85492739999972,,242.85492739999972,243.36063560000002,243.8428853000005,244.84256690000075,245.33653310000045,245.84225680000054,246.66552520000005,40,246.6421504000009,0.8115539999998873,1.8112091000002692,1.2999999999999998,0,0,247.45405840000058,248.453337500001,248.45334750000075,249.45303530000092,249.4530450000002,249.45310000000063,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.4,following,0,27,27,55,249.46471480000037,,249.46471480000037,249.97042710000096,250.45264990000032,251.8522178000003,252.34618220000084,252.85191959999975,,162,0,0,0,1.1,253.44012380000095,1.7053596999994625,255.14572860000044,256.14513200000147,256.1451424000006,257.1448203,257.14482990000033,257.14488280000114,253.83986750000076,254.94538840000132,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.3,reproduction,0,28,28,5,257.1564963000001,,257.1564963000001,257.6622060999998,258.144413,259.4499238999997,259.9438757000007,260.4496029000002,261.0729416000013,147,261.04955560000053,0.9762057000007189,1.6112558000004356,1.4,0,0,262.02611480000087,263.02540170000066,263.0254119000001,264.02510640000037,264.0251165999998,264.0251734000012,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.4,following,0,29,29,27,264.0367600999998,,264.0367600999998,264.5425073000006,265.02470790000007,266.4242830000003,266.9182569000004,267.4239899000004,,107,0,0,0,1.2999999999999998,268.2591884000012,1.4465564000001905,269.7058925000001,270.7054523000006,270.7054622000014,271.70514640000147,271.70515610000075,271.70520990000114,268.4119274000004,269.7174102000008,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,following,0,30,30,23,271.71682730000066,,271.71682730000066,272.2225386000009,272.7047648000007,273.704439000001,274.19841559999986,274.70414040000105,,29,0,0,0,1.2,275.4570067000004,1.4230323000010685,276.8801854000012,277.8797579000002,277.87976810000146,278.87945860000036,278.87946940000074,278.8795256000012,275.6920663000001,276.89172280000093,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,reproduction,0,31,31,2,278.8911188000002,,278.8911188000002,279.3968515000015,279.8790555000014,280.87877070000104,281.37272219999977,281.87844399999994,282.7723074000005,143,282.7489105000004,0.8233252000009088,1.8817689000006794,1.1,0,0,283.57244470000114,284.57188750000023,284.5718973000003,285.57154770000125,285.57155779999994,285.57161220000125,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.4,reproduction,0,32,32,34,285.5832283,,285.5832283,286.088925,286.57115160000103,287.97074430000066,288.46469940000134,288.97042520000105,289.8407575000001,1,289.8173463000003,1.1879373000010673,1.8582547999994858,1.4,0,0,291.0056226000015,292.00491730000067,292.0049274000012,293.0046187000007,293.00462850000076,293.00468360000013,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.4,following,0,33,33,41,293.0162661000013,,293.0162661000013,293.5220147,294.0042181000008,295.4038027000006,295.897770900001,296.40349570000035,,113,0,0,0,1.1,296.93293059999996,1.5523603000001458,298.4854296000012,299.48500910000075,299.4850189000008,300.48470180000004,300.48471170000084,300.4847707000008,297.39143390000027,298.4969927000002,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,following,0,34,34,51,300.4963693000009,,300.4963693000009,301.00207670000054,301.4842987000011,302.48399489999974,302.9779819000014,303.48369770000136,,73,0,0,0,1.2,304.1895166000013,1.4700581999986753,305.65971960000024,306.65929420000066,306.6593045999998,307.6590059000009,307.65901590000067,307.65907080000034,304.4716399000008,305.6712731000007,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,reproduction,0,35,35,44,307.6706755000014,,307.6706755000014,308.17640440000105,308.65862280000147,309.6583146000012,310.1522760000007,310.6580178000004,311.1872516000003,105,311.1638786000003,1.5054572999997617,1.5171950000003562,0.8,0,0,312.66968270000143,313.6689685000001,313.6689789000011,314.6686494000005,314.6686593000013,314.6687135000011,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1,following,0,36,36,37,314.68033509999987,,314.68033509999987,315.1860473000015,315.66825900000003,316.66796030000114,317.16192200000114,317.6676703000012,,89,0,0,0,0.9,318.12649670000064,1.4230100000004313,319.5496516000003,320.54926500000147,320.5492759000008,321.54895000000033,321.54895960000067,321.5490135,318.6556013999998,319.5611895000002,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.9,reproduction,0,37,37,43,321.5606063000014,,321.5606063000014,322.0663260000001,322.54853490000096,323.45415980000143,323.9481829000015,324.4538398000004,326.18273430000045,10,326.15934710000147,0.7174631999987469,2.716835200000787,0.8,0,0,326.87715610000123,327.87645220000013,327.8764621999999,328.87615220000043,328.8761618999997,328.87621690000014,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
0.8,following,0,38,38,35,328.8878128000015,,328.8878128000015,329.3935426000007,329.87574850000055,330.6755197000002,331.1694817000007,331.6752096,,64,0,0,0,1.2,332.345719500001,1.505376699999033,333.85123720000047,334.85082690000127,334.85083660000055,335.8505115000007,335.8505221000014,335.85057550000056,332.6631494000012,333.86277730000074,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.1,reproduction,0,39,39,3,335.8622224999999,,335.8622224999999,336.36790720000135,336.8501025000005,337.95567140000094,338.4496349000001,338.95536379999976,340.213819300001,113,340.1904093000012,0.7880363999993278,2.2463738000005833,1.2999999999999998,0,0,340.9787984000013,341.97808390000137,341.97809400000006,342.9777666000009,342.97777620000124,342.97783210000125,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.3,reproduction,0,40,40,47,342.9894467000013,,342.9894467000013,343.4951535,343.9773815000008,345.28286990000015,345.7768281999997,346.28254949999973,346.83534260000124,123,346.8119415000001,1.317293800000698,1.540670999998838,0.8,0,0,348.1295890000001,349.12885500000084,349.1288652000003,350.1289160000015,350.12892620000093,350.1289816999997,,,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.2,following,0,41,41,39,350.14080470000044,,350.14080470000044,350.6459573000011,351.1288136000003,352.3400864000014,352.8335371000012,353.33924260000094,,53,0,0,0,1.2999999999999998,354.3155940000015,1.3171387999991566,355.6328736000014,356.63247840000076,356.632488700001,357.6321595999998,357.6321697000003,357.63222400000086,354.33895400000074,355.6451324999998,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
1.1,following,0,42,42,24,357.6438343000009,,357.6438343000009,358.14956950000123,358.6317842999997,359.73731469999984,360.23128200000065,,,124,0,0,0,1.2,361.3722462000005,1.5411865000005491,362.9135729000009,363.91262910000114,363.9126390000001,364.9123318000002,364.9123417999999,364.91239660000065,361.72496580000006,362.9246073000013,,,,,,,,s14,F,22,2024-12-05_11h48.26.774,seq_tasks_v2023,2023.2.3,85.00640098241367,2024-12-05 12h17.02.196346 +0100,
